,user_id,recomendations
1822,1823,"[1079913, 1070803, 1029743, 1060408, 992986]"
1823,1824,"[1110111, 1070803, 1082185, 962229, 854852]"
1824,1825,"[874972, 1029743, 951590, 1082185, 1127831]"
1825,1826,"[8020166, 872137, 1070803, 1044078, 9884698]"
1826,1827,"[874972, 872137, 1082185, 951590, 908531]"
1827,1828,"[874972, 1106523, 951590, 1082185, 1127831]"
1828,1829,"[1034176, 1070803, 951590, 978343, 1096317]"
1829,1830,"[874972, 1082185, 1106523, 951590, 1127831]"
1830,1831,"[12810391, 1070803, 5569230, 909268, 1131382]"
1831,1832,"[848029, 872137, 1070803, 944534, 996009]"
1832,1833,"[1000753, 1117219, 1070803, 838186, 873902]"
1833,1834,"[1054402, 1070803, 986912, 1029743, 1106523]"
1834,1835,"[969725, 1070803, 868888, 5565925, 1054539]"
1835,1836,"[1054402, 872137, 1070803, 864805, 1082185]"
1836,1837,"[9677366, 872137, 1070803, 8019681, 870428]"
1837,1838,"[1025535, 872137, 1082185, 1041796, 899624]"
1838,1839,"[5569615, 872137, 1082185, 1011141, 1101932]"
1839,1840,"[874972, 1082185, 1106523, 951590, 1127831]"
1840,1841,"[970866, 1082185, 951590, 1062572, 1062002]"
1841,1842,"[874972, 1029743, 1127831, 1082185, 951590]"
1842,1843,"[1065538, 872137, 1070803, 5569845, 5568378]"
1843,1844,"[1048257, 872137, 918046, 1012052, 916122]"
1844,1845,"[833940, 1070803, 1068957, 9881593, 823775]"
1845,1846,"[874972, 872137, 1070803, 965766, 839208]"
1846,1847,"[12731432, 872137, 1070803, 830503, 5569230]"
1847,1848,"[5569615, 1070803, 7024847, 1135834, 1082185]"
1848,1849,"[1075007, 1117219, 1070803, 971807, 951821]"
1849,1850,"[12731432, 1070803, 951590, 1012052, 1023196]"
1850,1851,"[874972, 1029743, 1044078, 1082185, 951590]"
1851,1852,"[1013928, 820486, 1068957, 1096099, 1115098]"
1852,1853,"[1054402, 872137, 919534, 1029743, 981760]"
1853,1854,"[1048257, 1117219, 1070803, 1055504, 957736]"
1854,1855,"[919766, 872137, 919534, 1037840, 949294]"
1855,1856,"[948670, 1117219, 951590, 986912, 849505]"
1856,1857,"[12262830, 872137, 1070803, 1031316, 1009368]"
1857,1858,"[860248, 872137, 868888, 1027372, 1065061]"
1858,1859,"[1069312, 868888, 1070803, 1082990, 1127831]"
1859,1860,"[930283, 872137, 1082185, 844179, 840361]"
1860,1861,"[1118623, 1070803, 951590, 965766, 1029743]"
1861,1862,"[959737, 872137, 1070803, 1110409, 6533936]"
1862,1863,"[874972, 1029743, 951590, 1082185, 1127831]"
1863,1864,"[919766, 1048237, 1029743, 5566472, 911614]"
1864,1865,"[1048257, 1070803, 951590, 894968, 884686]"
1865,1866,"[874972, 872137, 919534, 928092, 970160]"
1866,1867,"[849202, 872137, 1082185, 897954, 916122]"
1867,1868,"[874972, 1029743, 1082185, 951590, 1127831]"
1868,1869,"[8020166, 7024847, 868888, 995965, 1050851]"
1869,1870,"[874972, 872137, 1082185, 1070820, 919534]"
1870,1871,"[874972, 872137, 919534, 1055425, 854852]"
1871,1872,"[1108094, 872137, 1117219, 846417, 1110142]"
1872,1873,"[982469, 1070803, 1127831, 943233, 1054539]"
1873,1874,"[874972, 872137, 1070803, 13842088, 1132771]"
1874,1875,"[938138, 872137, 1070803, 969866, 1082185]"
1875,1876,"[874972, 1029743, 1082185, 951590, 1127831]"
1876,1877,"[1013928, 872137, 1070803, 844179, 1044078]"
1877,1878,"[874972, 1082185, 951590, 1029743, 1106523]"
1878,1879,"[948670, 872137, 916122, 922561, 895930]"
1879,1880,"[899019, 872137, 1070803, 1029624, 1069979]"
1880,1881,"[1029688, 872137, 1070803, 12524174, 901062]"
1881,1882,"[906335, 872137, 1082185, 1039781, 5568732]"
1882,1883,"[919766, 1070803, 1117219, 921345, 919534]"
1883,1884,"[1079913, 872137, 919534, 866211, 983267]"
1884,1885,"[874972, 872137, 919534, 909714, 9835509]"
1885,1886,"[874972, 1029743, 1082185, 951590, 1127831]"
1886,1887,"[956599, 1070803, 1127831, 908531, 1126899]"
1887,1888,"[874972, 1029743, 1082185, 951590, 1127831]"
1888,1889,"[874972, 1106523, 951590, 1082185, 1127831]"
1889,1890,"[1075007, 1070803, 951590, 1061982, 1003616]"
1890,1891,"[874972, 872137, 1070803, 998549, 1022340]"
1891,1892,"[863762, 1070803, 1029743, 6979089, 1093413]"
1892,1893,"[874972, 872137, 919534, 918684, 1082185]"
1893,1894,"[1118946, 1070803, 1127831, 1023958, 1029743]"
1894,1895,"[1129049, 872137, 1070803, 1044078, 1014948]"
1895,1896,"[5995129, 1070803, 951590, 1037840, 1075368]"
1896,1897,"[874972, 1029743, 1082185, 951590, 1127831]"
1897,1898,"[874972, 872137, 919534, 871756, 866540]"
1898,1899,"[5568758, 1070803, 918046, 1096573, 851188]"
1899,1900,"[1079913, 1070803, 7024847, 898847, 1078652]"
1900,1901,"[1013928, 7024847, 1070803, 1017369, 879755]"
1901,1902,"[1129049, 872137, 1070803, 1054216, 1056509]"
1902,1903,"[1108094, 872137, 1070803, 868764, 1124695]"
1903,1904,"[874972, 1029743, 1082185, 951590, 1127831]"
1904,1905,"[1065017, 872137, 1070803, 837270, 1029743]"
1905,1906,"[969725, 820486, 1070803, 1114653, 921345]"
1906,1907,"[12810464, 1048237, 1070803, 7025106, 1021519]"
1907,1908,"[874972, 1106523, 951590, 1082185, 1127831]"
1908,1909,"[1000753, 872137, 1082185, 1069979, 884333]"
1909,1910,"[874972, 872137, 1070803, 1058997, 849578]"
1910,1911,"[948670, 872137, 1082185, 1044078, 844179]"
1911,1912,"[874972, 872137, 1070803, 12302069, 12384775]"
1912,1913,"[874972, 1029743, 1082185, 951590, 1127831]"
1913,1914,"[1048257, 872137, 1070803, 9802981, 918335]"
1914,1915,"[874972, 1029743, 1082185, 951590, 1127831]"
1915,1916,"[1002787, 5569230, 844179, 885290, 1059994]"
1916,1917,"[1069312, 951590, 1127831, 925694, 1046689]"
1917,1918,"[5995129, 1070803, 951590, 872137, 995965]"
1918,1919,"[1004436, 1070803, 951590, 937791, 892531]"
1919,1920,"[9677366, 1070803, 951590, 1019643, 833724]"
1920,1921,"[1129049, 872137, 1070803, 1070702, 933835]"
1921,1922,"[12262778, 872137, 7024847, 897088, 9553048]"
1922,1923,"[1075007, 1117219, 951590, 901062, 825343]"
1923,1924,"[879734, 1070803, 1117219, 965772, 1132956]"
1924,1925,"[1021324, 1070803, 844179, 13841744, 837270]"
1925,1926,"[12262830, 1048237, 1082185, 6463520, 1119089]"
1926,1927,"[826666, 1070803, 1127831, 9527159, 972143]"
1927,1928,"[948670, 872137, 1070803, 1010190, 1085604]"
1928,1929,"[849202, 1070803, 1029743, 943393, 1021116]"
1929,1930,"[12262830, 1117219, 1070803, 1051323, 7168058]"
1930,1931,"[1004436, 1070803, 5569230, 1031831, 1041796]"
1931,1932,"[874972, 1106523, 1044078, 1082185, 951590]"
1932,1933,"[836445, 918046, 1070803, 7167967, 1075175]"
1933,1934,"[874972, 1106523, 951590, 1082185, 1127831]"
1934,1935,"[1048257, 1070803, 951590, 999104, 843346]"
1935,1936,"[826666, 7024847, 1070803, 1085604, 5568072]"
1936,1937,"[874972, 1029743, 981760, 833724, 1028816]"
1937,1938,"[874972, 872137, 1070803, 923746, 918335]"
1938,1939,"[874972, 1070803, 5569230, 879876, 1033046]"
1939,1940,"[874972, 872137, 1048237, 1028816, 1026118]"
1940,1941,"[874972, 872137, 1070803, 1044078, 907631]"
1941,1942,"[1021324, 872137, 918046, 1110572, 5569230]"
1942,1943,"[863762, 1070803, 1127831, 1024051, 937791]"
1943,1944,"[849202, 1070803, 844179, 994223, 880427]"
1944,1945,"[874972, 872137, 1070803, 13877192, 1006878]"
1945,1946,"[1069312, 872137, 1070803, 10344585, 920109]"
1946,1947,"[1071302, 1070803, 820486, 937626, 845193]"
1947,1948,"[1048507, 872137, 1082185, 1062002, 854852]"
1948,1949,"[874972, 872137, 1070803, 1106091, 1022254]"
1949,1950,"[9835223, 872137, 1070803, 1079987, 1131321]"
1950,1951,"[852015, 872137, 919534, 1127831, 8069350]"
1951,1952,"[874972, 872137, 919534, 944534, 1075470]"
1952,1953,"[12812261, 1082185, 1127831, 1050851, 827919]"
1953,1954,"[1129049, 872137, 1070803, 1084036, 883186]"
1954,1955,"[1079913, 1070803, 995242, 1063739, 907099]"
1955,1956,"[970866, 872137, 1070803, 966684, 5569374]"
1956,1957,"[1015785, 872137, 1070803, 9245108, 821200]"
1957,1958,"[874972, 872137, 1070803, 1065303, 956813]"
1958,1959,"[874972, 1082185, 1106523, 951590, 1127831]"
1959,1960,"[12731432, 1070803, 951590, 1017369, 825343]"
1960,1961,"[1065538, 872137, 1070803, 1011300, 982790]"
1961,1962,"[874972, 7024847, 1070803, 1112825, 1094924]"
1962,1963,"[1110111, 1117219, 1070803, 10344971, 5569471]"
1963,1964,"[948670, 872137, 911017, 862732, 870428]"
1964,1965,"[874972, 872137, 1070803, 9881593, 9881592]"
1965,1966,"[956599, 911017, 1070803, 820486, 7025106]"
1966,1967,"[959737, 872137, 1070803, 844165, 1029743]"
1967,1968,"[8203342, 872137, 1070803, 897125, 981760]"
1968,1969,"[1013928, 872137, 1127831, 12648296, 1081177]"
1969,1970,"[1013928, 872137, 1082185, 918046, 996425]"
1970,1971,"[829291, 1070803, 1082185, 12757140, 1097001]"
1971,1972,"[874972, 1070803, 951590, 1042702, 856060]"
1972,1973,"[874972, 951590, 1127831, 1029743, 1082185]"
1973,1974,"[874972, 1106523, 951590, 1082185, 1127831]"
1974,1975,"[1065538, 1048237, 1117219, 820301, 1092588]"
1975,1976,"[849202, 918046, 1070803, 1053690, 1101010]"
1976,1977,"[874972, 1029743, 1082185, 951590, 1127831]"
1977,1978,"[948670, 872137, 1070803, 961756, 1082185]"
1978,1979,"[9677366, 872137, 1070803, 1106523, 1004906]"
1979,1980,"[863762, 1070803, 1082185, 5568447, 898121]"
1980,1981,"[1025535, 872137, 1070803, 1082212, 1126899]"
1981,1982,"[874972, 872137, 1070803, 827806, 1044805]"
1982,1983,"[1082627, 872137, 1070803, 998444, 908318]"
1983,1984,"[874972, 872137, 919534, 1082185, 1127831]"
1984,1985,"[1069312, 1070803, 1029743, 13841744, 1048462]"
1985,1986,"[1069312, 872137, 919534, 838797, 1120213]"
1986,1987,"[874972, 872137, 919534, 1082185, 1127831]"
1987,1988,"[826666, 1070803, 916122, 935578, 1003616]"
1988,1989,"[879734, 872137, 820486, 898847, 851865]"
1989,1990,"[866548, 1070803, 951590, 856435, 995965]"
1990,1991,"[874972, 872137, 919534, 1044078, 931671]"
1991,1992,"[874972, 872137, 919534, 1050741, 1042438]"
1992,1993,"[1000753, 872137, 1070803, 1016800, 1133018]"
1993,1994,"[1029688, 872137, 868888, 1104475, 909249]"
1994,1995,"[982469, 951590, 981760, 1137507, 1044188]"
1995,1996,"[1129049, 872137, 1070803, 6034577, 982493]"
1996,1997,"[8203342, 1070803, 951590, 991575, 10344585]"
1997,1998,"[1004436, 872137, 1070803, 1053690, 986327]"
1998,1999,"[874972, 872137, 1070803, 847982, 935968]"
1999,2000,"[1015785, 872137, 1070803, 926905, 1031083]"
2000,2001,"[1025535, 872137, 1070803, 823099, 936914]"
2001,2002,"[968072, 1070803, 951590, 960732, 837751]"
2002,2003,"[874972, 872137, 1070803, 10344585, 963835]"
2003,2004,"[1071302, 1106523, 1044078, 1055425, 934399]"
2004,2005,"[8203342, 872137, 1070803, 889649, 819978]"
2005,2006,"[12810391, 918046, 1070803, 945611, 992986]"
2006,2007,"[833940, 1070803, 951590, 1092303, 1129610]"
2007,2008,"[1065538, 1070803, 1127831, 936830, 5570383]"
2008,2009,"[874972, 1029743, 1082185, 951590, 1127831]"
2009,2010,"[826666, 872137, 1070803, 1038462, 965766]"
2010,2011,"[12262778, 872137, 820486, 893501, 916487]"
2011,2012,"[1103808, 1070803, 1068957, 845193, 6633224]"
2012,2013,"[919766, 872137, 1070803, 1106428, 1075368]"
2013,2014,"[1103808, 1070803, 951590, 1133018, 919534]"
2014,2015,"[12262830, 918046, 1070803, 1044188, 1003616]"
2015,2016,"[874972, 1029743, 1082185, 951590, 1127831]"
2016,2017,"[968072, 911017, 1106523, 920109, 10344971]"
2017,2018,"[1069312, 1070803, 951590, 924352, 880150]"
2018,2019,"[970866, 918046, 1070803, 968992, 1024051]"
2019,2020,"[8203342, 1070803, 7024847, 971949, 898847]"
2020,2021,"[9835223, 872137, 918046, 856060, 883932]"
2021,2022,"[906335, 1070803, 1106523, 959179, 994223]"
2022,2023,"[860248, 872137, 1082185, 962229, 1011457]"
2023,2024,"[1069312, 1070803, 1127831, 9934800, 840601]"
2024,2025,"[826666, 872137, 1070803, 5566472, 938118]"
2025,2026,"[874972, 1029743, 1082185, 951590, 1127831]"
2026,2027,"[1025535, 1070803, 1127831, 923746, 871756]"
2027,2028,"[878715, 872137, 1070803, 8090509, 944139]"
2028,2029,"[899019, 872137, 1070803, 892728, 962229]"
2029,2030,"[1110111, 1070803, 1127831, 944836, 1087102]"
2030,2031,"[874972, 1029743, 1082185, 951590, 1127831]"
2031,2032,"[874972, 1106523, 951590, 1082185, 1127831]"
2032,2033,"[12262830, 872137, 1070803, 1119089, 1082185]"
2033,2034,"[919766, 1070803, 951590, 952317, 854852]"
2034,2035,"[9677366, 872137, 1082185, 909894, 948832]"
2035,2036,"[1110111, 872137, 911017, 1060408, 856435]"
2036,2037,"[874972, 872137, 1070803, 990797, 1018007]"
2037,2038,"[860248, 872137, 1070803, 844165, 933835]"
2038,2039,"[874972, 1127831, 995242, 1082185, 951590]"
2039,2040,"[1048507, 872137, 1082185, 1029743, 840361]"
2040,2041,"[878715, 1048237, 1070803, 1074333, 1012913]"
2041,2042,"[874972, 1106523, 951590, 1082185, 1127831]"
2042,2043,"[863762, 872137, 1070803, 13841744, 992529]"
2043,2044,"[874972, 1082185, 951590, 1029743, 1106523]"
2044,2045,"[12731432, 872137, 1082185, 844179, 1084036]"
2045,2046,"[874972, 872137, 1070803, 833598, 978343]"
2046,2047,"[1071302, 1070803, 951590, 1096317, 12949590]"
2047,2048,"[874972, 872137, 1070803, 1106523, 981760]"
2048,2049,"[829291, 872137, 1070803, 1115098, 956672]"
2049,2050,"[1057749, 1070803, 916122, 1024051, 903233]"
2050,2051,"[874972, 1082185, 1127831, 1029743, 1106523]"
2051,2052,"[874972, 1029743, 1082185, 951590, 1127831]"
2052,2053,"[1013928, 820486, 1070803, 941856, 12757140]"
2053,2054,"[874972, 1029743, 1082185, 951590, 1127831]"
2054,2055,"[874972, 872137, 1082185, 1011926, 864805]"
2055,2056,"[948670, 1070803, 951590, 937626, 1125123]"
2056,2057,"[1134483, 1070803, 1127831, 7167945, 1043494]"
2057,2058,"[1048257, 1070803, 951590, 901776, 1011926]"
2058,2059,"[874972, 1029743, 1082185, 951590, 1127831]"
2059,2060,"[1071302, 872137, 919534, 986912, 844179]"
2060,2061,"[874972, 1029743, 1082185, 951590, 1127831]"
2061,2062,"[1129049, 951590, 5569230, 1022254, 831712]"
2062,2063,"[874972, 1070803, 951590, 986912, 975633]"
2063,2064,"[866548, 951590, 5569230, 1006483, 971807]"
2064,2065,"[852015, 1117219, 1070803, 996087, 1043837]"
2065,2066,"[874972, 1082185, 951590, 1029743, 1106523]"
2066,2067,"[874972, 1029743, 1082185, 951590, 1127831]"
2067,2068,"[860248, 1070803, 951590, 7025106, 1071342]"
2068,2069,"[982469, 1070803, 951590, 1135868, 1106523]"
2069,2070,"[12810391, 1070803, 1117219, 1092937, 1085604]"
2070,2071,"[947858, 872137, 1070803, 933835, 1004906]"
2071,2072,"[874972, 1029743, 1082185, 951590, 1127831]"
2072,2073,"[874972, 951590, 995242, 1082185, 1127831]"
2073,2074,"[1057749, 872137, 1070803, 951197, 1012701]"
2074,2075,"[982469, 1070803, 951590, 1006483, 841228]"
2075,2076,"[852015, 1070803, 951590, 972191, 5566235]"
2076,2077,"[1048257, 911017, 1070803, 1006188, 6391381]"
2077,2078,"[982469, 1068957, 1070803, 951590, 965766]"
2078,2079,"[9835223, 1070803, 986912, 871611, 1026118]"
2079,2080,"[874972, 1070803, 1127831, 1100273, 1048483]"
2080,2081,"[874972, 1029743, 951590, 1082185, 1127831]"
2081,2082,"[970747, 1070803, 1082185, 855325, 15926844]"
2082,2083,"[956599, 1070803, 1048237, 862725, 995816]"
2083,2084,"[970866, 872137, 1082185, 926206, 899682]"
2084,2085,"[12810391, 7024847, 1070803, 983795, 1082990]"
2085,2086,"[948670, 1070803, 951590, 1107553, 879755]"
2086,2087,"[948670, 1106523, 951590, 871722, 1085604]"
2087,2088,"[1118946, 1117219, 1070803, 893501, 1077359]"
2088,2089,"[874972, 872137, 919534, 1126899, 1102829]"
2089,2090,"[836445, 872137, 1082185, 1014948, 1131506]"
2090,2091,"[874972, 1029743, 951590, 1082185, 1127831]"
2091,2092,"[874972, 1082185, 1106523, 951590, 1127831]"
2092,2093,"[12262978, 872137, 919534, 8090537, 8090521]"
2093,2094,"[848029, 1048237, 1070803, 9836460, 5569374]"
2094,2095,"[852015, 5569230, 916122, 883003, 986912]"
2095,2096,"[874972, 1029743, 951590, 1082185, 1127831]"
2096,2097,"[12262778, 1070803, 854852, 5568197, 1022097]"
2097,2098,"[874972, 872137, 1082185, 959179, 13945244]"
2098,2099,"[874972, 1106523, 951590, 1082185, 1127831]"
2099,2100,"[12731685, 1068957, 1070803, 1101174, 1041796]"
2100,2101,"[874972, 872137, 919534, 928049, 883003]"
2101,2102,"[12262778, 1070803, 1127831, 996009, 1045586]"
2102,2103,"[874972, 1082185, 1106523, 951590, 1127831]"
2103,2104,"[863762, 872137, 1070803, 1082185, 916993]"
2104,2105,"[874972, 995242, 5569230, 1082185, 951590]"
2105,2106,"[874972, 1029743, 1082185, 951590, 1127831]"
2106,2107,"[12262778, 1070803, 951590, 1104349, 1002178]"
2107,2108,"[1000753, 872137, 1070803, 1082185, 1041796]"
2108,2109,"[1118623, 872137, 1070803, 1041796, 893018]"
2109,2110,"[848029, 1070803, 868888, 871188, 964521]"
2110,2111,"[12731432, 872137, 1070803, 828143, 847139]"
2111,2112,"[970747, 1018050, 1070803, 1082212, 965530]"
2112,2113,"[860248, 872137, 1070803, 1075470, 893501]"
2113,2114,"[968072, 872137, 1070803, 907099, 986912]"
2114,2115,"[849202, 1070803, 1106523, 948086, 999563]"
2115,2116,"[848029, 951590, 995242, 823775, 1111786]"
2116,2117,"[874972, 872137, 1048237, 6534077, 900586]"
2117,2118,"[874972, 1106523, 1127831, 1082185, 951590]"
2118,2119,"[12731432, 1070803, 1127831, 12757140, 1092502]"
2119,2120,"[874972, 872137, 919534, 1082185, 1127831]"
2120,2121,"[906844, 1117219, 1070803, 13008321, 922127]"
2121,2122,"[874972, 872137, 919534, 1082185, 1044078]"
2122,2123,"[904129, 1082185, 951590, 926905, 967476]"
2123,2124,"[1069312, 1070803, 1068957, 994223, 880427]"
2124,2125,"[899019, 1070803, 951590, 934369, 883003]"
2125,2126,"[12262830, 1070803, 951590, 868764, 1028816]"
2126,2127,"[874972, 872137, 951590, 1082185, 983584]"
2127,2128,"[874972, 1127831, 995242, 1082185, 951590]"
2128,2129,"[1065538, 1068957, 1070803, 1024051, 7464370]"
2129,2130,"[836445, 1070803, 1029743, 872137, 1052912]"
2130,2131,"[1071302, 1070803, 1106523, 1022254, 986912]"
2131,2132,"[874972, 872137, 1070803, 990797, 1082185]"
2132,2133,"[866548, 1070803, 1117219, 904105, 1068957]"
2133,2134,"[1079913, 1070803, 1029743, 865705, 962229]"
2134,2135,"[9677366, 872137, 1070803, 6534074, 991546]"
2135,2136,"[860248, 951590, 1044078, 1007269, 901062]"
2136,2137,"[968072, 872137, 1070803, 1044078, 844179]"
2137,2138,"[829291, 911017, 1117219, 893501, 877358]"
2138,2139,"[1013928, 1070803, 951590, 1100972, 1115175]"
2139,2140,"[1079913, 1070803, 5569230, 924352, 854852]"
2140,2141,"[844462, 1070803, 1127831, 921345, 945662]"
2141,2142,"[1069312, 1070803, 911017, 923169, 1007082]"
2142,2143,"[982469, 872137, 919534, 944534, 844179]"
2143,2144,"[860248, 872137, 1082185, 901460, 1054539]"
2144,2145,"[874972, 1029743, 951590, 1082185, 1127831]"
2145,2146,"[1002787, 872137, 1070803, 898121, 849870]"
2146,2147,"[1075007, 1070803, 1029743, 1005274, 880427]"
2147,2148,"[948670, 1070803, 1082185, 943233, 1101010]"
2148,2149,"[849202, 872137, 820486, 937626, 1082185]"
2149,2150,"[874972, 1082185, 951590, 1029743, 1106523]"
2150,2151,"[874972, 872137, 1070803, 1075470, 995242]"
2151,2152,"[874972, 872137, 919534, 6034857, 995242]"
2152,2153,"[874972, 872137, 1070803, 901460, 1044078]"
2153,2154,"[836445, 1070803, 5569230, 1045586, 901062]"
2154,2155,"[874972, 1029743, 1082185, 951590, 1127831]"
2155,2156,"[12262830, 1082185, 951590, 965982, 839262]"
2156,2157,"[948670, 872137, 1070803, 1106523, 1007082]"
2157,2158,"[8203342, 1070803, 951590, 1116770, 828143]"
2158,2159,"[947858, 872137, 1082185, 1133018, 923746]"
2159,2160,"[12262778, 872137, 1070803, 953539, 854133]"
2160,2161,"[849202, 872137, 1070803, 951176, 976214]"
2161,2162,"[1075007, 1107760, 1070803, 862535, 1076065]"
2162,2163,"[874972, 872137, 919534, 9338009, 8090532]"
2163,2164,"[874972, 1082185, 951590, 1029743, 1106523]"
2164,2165,"[1000753, 872137, 919534, 1081177, 1053690]"
2165,2166,"[874972, 1029743, 1082185, 951590, 1127831]"
2166,2167,"[874972, 1029743, 854852, 1082185, 951590]"
2167,2168,"[1054402, 1070803, 1127831, 890695, 8090521]"
2168,2169,"[1048507, 872137, 1070803, 883003, 1087102]"
2169,2170,"[1013928, 1070803, 1029112, 1038462, 7155863]"
2170,2171,"[948670, 1070803, 1082185, 6463520, 1125382]"
2171,2172,"[906844, 872137, 1070803, 916758, 989157]"
2172,2173,"[968072, 872137, 1070803, 975649, 1062002]"
2173,2174,"[874972, 872137, 1082185, 1116770, 948232]"
2174,2175,"[874972, 1029743, 951590, 1082185, 1127831]"
2175,2176,"[874972, 1029743, 1082185, 951590, 1127831]"
2176,2177,"[874972, 872137, 919534, 1004906, 871756]"
2177,2178,"[948670, 1070803, 1127831, 1127470, 1065331]"
2178,2179,"[1079913, 1070803, 1082185, 872137, 903325]"
2179,2180,"[12810389, 872137, 1070803, 1081177, 1053690]"
2180,2181,"[1110111, 872137, 1070803, 992730, 991575]"
2181,2182,"[1021324, 872137, 1070803, 8090533, 8090556]"
2182,2183,"[12731432, 1070803, 951590, 1068957, 909268]"
2183,2184,"[1015785, 1070803, 1127831, 844165, 1050534]"
2184,2185,"[1103808, 1068957, 1070803, 850676, 820301]"
2185,2186,"[917384, 1070803, 878996, 1075368, 1091383]"
2186,2187,"[1038663, 1070803, 5569230, 990797, 899624]"
2187,2188,"[5569615, 1070803, 1127831, 1101010, 913210]"
2188,2189,"[836445, 872137, 1070803, 937626, 913210]"
2189,2190,"[906844, 1070803, 1029743, 995628, 969866]"
2190,2191,"[826666, 872137, 919534, 889551, 1028891]"
2191,2192,"[1029688, 872137, 919534, 1098248, 1043663]"
2192,2193,"[860248, 1029743, 1044078, 889989, 1031087]"
2193,2194,"[1004436, 1068957, 1070803, 1003649, 1046957]"
2194,2195,"[874972, 872137, 1070803, 1055504, 1000237]"
2195,2196,"[12731432, 872137, 1070803, 880150, 951221]"
2196,2197,"[1021324, 872137, 1070803, 865456, 7167945]"
2197,2198,"[1029688, 1070803, 1029743, 865026, 921504]"
2198,2199,"[948670, 1068957, 1070803, 7025106, 12384779]"
2199,2200,"[5568758, 1048237, 1070803, 1137507, 909396]"
2200,2201,"[874972, 1029743, 1082185, 951590, 1127831]"
2201,2202,"[874972, 872137, 919534, 1097001, 1093113]"
2202,2203,"[1065538, 1070803, 1127831, 844179, 1029743]"
2203,2204,"[9677366, 1070803, 1082185, 907647, 1096317]"
2204,2205,"[874972, 872137, 1070803, 1048483, 983584]"
2205,2206,"[874972, 872137, 1070803, 995242, 900370]"
2206,2207,"[1013928, 1070803, 1127831, 911311, 1095587]"
2207,2208,"[930283, 1070803, 894360, 5569230, 908064]"
2208,2209,"[906844, 1106523, 951590, 885290, 12577242]"
2209,2210,"[874972, 1082185, 1106523, 951590, 1127831]"
2210,2211,"[866548, 1070803, 951590, 1026209, 7025114]"
2211,2212,"[874972, 1029743, 1082185, 951590, 1127831]"
2212,2213,"[1108094, 1070803, 951590, 9297474, 885356]"
2213,2214,"[874972, 872137, 1070803, 1011300, 963971]"
2214,2215,"[874972, 872137, 1070803, 880150, 1075368]"
2215,2216,"[874972, 872137, 1070803, 1072523, 1070820]"
2216,2217,"[1015785, 1070803, 951590, 1055504, 1003649]"
2217,2218,"[9835223, 872137, 1082185, 996425, 958729]"
2218,2219,"[874972, 1029743, 1082185, 951590, 1127831]"
2219,2220,"[874972, 1029743, 1082185, 951590, 1127831]"
2220,2221,"[1000753, 872137, 820486, 1022340, 901062]"
2221,2222,"[1034176, 820486, 868888, 847207, 13841744]"
2222,2223,"[863762, 872137, 918046, 1011300, 834103]"
2223,2224,"[970866, 1107760, 1082185, 1007210, 996009]"
2224,2225,"[1110111, 1070803, 5569230, 856345, 991874]"
2225,2226,"[1048257, 7024847, 1117219, 923746, 832001]"
2226,2227,"[1103808, 1070803, 995242, 971949, 15926886]"
2227,2228,"[874972, 995242, 916122, 1082185, 951590]"
2228,2229,"[1034176, 872137, 1070803, 880427, 1082185]"
2229,2230,"[874972, 872137, 1082185, 847207, 1082212]"
2230,2231,"[1048257, 1070803, 951590, 944836, 1009187]"
2231,2232,"[874972, 872137, 820486, 9526757, 911017]"
2232,2233,"[860248, 1070803, 1029743, 1055425, 968992]"
2233,2234,"[956599, 1070803, 951590, 961620, 915493]"
2234,2235,"[12810464, 1117219, 1070803, 12427353, 969866]"
2235,2236,"[919766, 1070803, 1044078, 8090521, 5568964]"
2236,2237,"[849202, 1070803, 951590, 1110692, 952698]"
2237,2238,"[1069312, 1070803, 1127831, 971983, 856060]"
2238,2239,"[9835223, 872137, 1070803, 847066, 896085]"
2239,2240,"[826666, 911017, 1070803, 1044188, 983659]"
2240,2241,"[5568758, 1070803, 916122, 1092937, 923746]"
2241,2242,"[970866, 872137, 1068957, 1037840, 5569792]"
2242,2243,"[917384, 1070803, 1082185, 901776, 1074333]"
2243,2244,"[829291, 1070803, 916122, 982493, 5569327]"
2244,2245,"[1069312, 1070803, 951590, 907128, 1096099]"
2245,2246,"[874972, 1029743, 1082185, 951590, 1127831]"
2246,2247,"[1065538, 1070803, 951590, 872137, 832678]"
2247,2248,"[1015785, 872137, 1070803, 965766, 859075]"
2248,2249,"[874972, 1106523, 951590, 1082185, 1127831]"
2249,2250,"[12731432, 872137, 1070803, 1094308, 957063]"
2250,2251,"[970866, 1070803, 951590, 1039781, 850807]"
2251,2252,"[974156, 951590, 5569230, 914318, 1024051]"
2252,2253,"[874972, 1082185, 1106523, 951590, 1127831]"
2253,2254,"[874972, 951590, 995242, 1082185, 1127831]"
2254,2255,"[874972, 1082185, 1106523, 951590, 1127831]"
2255,2256,"[874972, 872137, 1070803, 1070820, 840361]"
2256,2257,"[874972, 872137, 919534, 1104349, 1106523]"
2257,2258,"[833940, 872137, 1070803, 9526624, 1095040]"
2258,2259,"[874972, 1029743, 1082185, 951590, 1127831]"
2259,2260,"[5568758, 1070803, 1044078, 1069003, 1096317]"
2260,2261,"[826666, 1070803, 1029743, 963686, 926905]"
2261,2262,"[874972, 872137, 1070803, 854852, 1053690]"
2262,2263,"[917384, 1070803, 951590, 986912, 851676]"
